time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,-2.630832021883595,-5.550632172277982,28.123416122015758,0.05196510401884069,6.2342407270225575,0.0,-0.9419235963562702,-2.2953838749680338,6.1791018932500945,0.15881007785867585,-0.013600145809926502,0.0,471.0999185427642,473.30105650841716,471.38379277625,474.0159690519932
4.559999999999991,-2.686599772905406,-5.687748328754454,28.49296734526108,0.061067117718791586,6.233477337918078,0.0,-0.9169096396424533,-2.2744098323347237,6.1395685984830735,0.13110875908991568,-0.01102448283141302,0.0,426.34082669062167,426.5609969064798,427.09279648825185,424.74526743310224
4.6199999999999894,-2.740788123699774,-5.823387224335842,28.861424032392062,0.06863538994993945,6.232384454953447,0.0,-0.8892822498074804,-2.2462236826527295,6.142366519615998,0.11367525827979288,-0.039217039848587966,0.0,440.6718390841728,438.3346630770218,439.89950147591236,438.46774074072596
4.679999999999988,-2.7931284533315917,-5.956985055719282,29.2332182095376,0.07505280062048403,6.229732190552085,0.0,-0.855157240934008,-2.2063926594001466,6.250246615055486,0.08807130469835008,-0.05673207708407093,0.0,471.692170319803,470.3362995001979,473.4645115147574,471.49916478357
4.739999999999987,-2.8435341001250043,-6.088309459635282,29.608276883541777,0.08046725319971593,6.226237779052772,0.0,-0.8247208933924506,-2.170613005915646,6.25173004627256,0.09425812093257603,-0.06143977309127789,0.0,440.78729656478055,440.3956020423156,439.07128304787665,439.59126740028876
4.799999999999986,-2.892048064764618,-6.2173869753803235,29.98345022061933,0.08585756013476242,6.222022807996794,0.0,-0.7920677890934444,-2.1314771287373033,6.254058167733467,0.07908856265547357,-0.10069653091910448,0.0,441.4651588027787,438.20874594851796,441.1704838542859,439.9226497986303
4.859999999999984,-2.938263857060514,-6.343667533255232,30.362834309827896,0.09021997300711693,6.215932093893436,0.0,-0.7478468260275497,-2.077426815919587,6.391344994804137,0.05519416377889602,-0.10319325057179127,0.0,481.2274421696595,481.03031781473106,482.7988717600849,480.99585849960516
4.919999999999983,-2.9819869909456207,-6.467002329447043,30.746163222171464,0.09362295514334473,6.209794004293009,0.0,-0.7090507763704675,-2.033414546167593,6.386302112900782,0.0595979606616109,-0.10057646853371528,0.0,440.40938618106134,440.61663565441006,438.0444607554373,438.41284009621126
4.979999999999982,-3.023050617365029,-6.587347843888828,31.13216927869337,0.096603761117243,6.203323842432649,0.0,-0.6591422667661924,-1.9777687505307295,6.480032317277899,0.00514307629121586,-0.12913486015105743,0.0,470.85662106783144,468.6315486097611,472.4650981320967,468.2480655905517
5.0399999999999805,-3.0613896531499463,-6.704786319195479,31.518780208826897,0.09702650339247398,6.1956797330904525,0.0,-0.6182033092766878,-1.9367379522972923,6.407345207659892,0.010602674436323983,-0.12414658165677592,0.0,418.15581281185524,418.57430409057093,417.8089665227315,418.28470289366186
